Date,Global_active_power,Global_reactive_power,Sub_metering_1,Sub_metering_2,Voltage,Global_intensity,RR,NBJRR1,NBJRR5,NBJRR10,NBJBROU
2008-10-29,1612.576,133.282,1037.0,345.0,241.78959722222223,4.604305555555555,65.82,11.6,4.6,2.2,0.0
2008-10-30,1098.6,123.028,0.0,345.0,242.08329166666667,3.2733333333333334,65.82,11.6,4.6,2.2,0.0
2008-10-31,1285.832,104.348,0.0,312.0,241.32977083333333,3.7663888888888892,65.82,11.6,4.6,2.2,0.0
2008-11-01,830.498,113.672,0.0,344.0,241.8102361111111,2.6256944444444446,55.78,14.2,4.2,0.2,0.4
2008-11-02,910.614,120.472,0.0,346.0,242.15574305555558,2.864027777777778,55.78,14.2,4.2,0.2,0.4
2008-11-03,847.6,115.248,963.0,347.0,241.76511805555558,2.665,55.78,14.2,4.2,0.2,0.4
2008-11-04,1562.316,121.476,0.0,6214.0,240.80244444444446,4.6523611111111105,55.78,14.2,4.2,0.2,0.4
2008-11-05,3134.93,257.82,7597.0,10409.0,239.48077083333334,9.239166666666666,55.78,14.2,4.2,0.2,0.4
2008-11-06,1588.438,181.468,1033.0,430.0,240.39021527777777,4.726666666666667,55.78,14.2,4.2,0.2,0.4
2008-11-07,1619.184,109.988,1032.0,389.0,239.75178472222223,4.754583333333334,55.78,14.2,4.2,0.2,0.4
2008-11-08,1733.138,133.168,1114.0,3271.0,239.30802777777777,5.104722222222223,55.78,14.2,4.2,0.2,0.4
2008-11-09,2578.538,210.946,6301.0,661.0,238.45406944444443,7.620972222222223,55.78,14.2,4.2,0.2,0.4
2008-11-10,2091.88,155.49,1023.0,355.0,239.65224546722456,6.177545327754533,55.78,14.2,4.2,0.2,0.4
2008-11-11,2455.95,128.08,2475.0,2288.0,239.87869444444445,7.183333333333334,55.78,14.2,4.2,0.2,0.4
2008-11-12,2186.494,158.816,1066.0,2712.0,240.38696105702365,6.348678720445062,55.78,14.2,4.2,0.2,0.4
2008-11-13,1238.46,125.424,0.0,338.0,241.59792361111113,3.627222222222222,55.78,14.2,4.2,0.2,0.4
2008-11-14,1621.738,127.894,2092.0,325.0,241.02181944444445,4.7555555555555555,55.78,14.2,4.2,0.2,0.4
2008-11-15,3031.628,165.16,3952.0,3799.0,238.63411805555555,8.963194444444444,55.78,14.2,4.2,0.2,0.4
2008-11-16,2365.432,163.13,4791.0,1829.0,240.4941388888889,6.919027777777777,55.78,14.2,4.2,0.2,0.4
2008-11-17,1523.636,118.874,0.0,378.0,241.13493055555554,4.412083333333333,55.78,14.2,4.2,0.2,0.4
2008-11-18,1749.05,139.282,1079.0,369.0,239.90204166666666,5.141805555555555,55.78,14.2,4.2,0.2,0.4
2008-11-19,1840.238,166.452,1737.0,3026.0,240.53961805555554,5.412916666666667,55.78,14.2,4.2,0.2,0.4
2008-11-20,1692.336,121.19200000000001,1034.0,347.0,239.81811805555557,4.984444444444445,55.78,14.2,4.2,0.2,0.4
2008-11-21,1673.93,127.554,1039.0,348.0,239.9283333333333,4.946527777777778,55.78,14.2,4.2,0.2,0.4
2008-11-22,1711.368,124.868,1093.0,882.0,239.7318125,5.049583333333333,55.78,14.2,4.2,0.2,0.4
2008-11-23,3405.324,206.944,3631.0,8823.0,239.14946490618487,10.051146629603892,55.78,14.2,4.2,0.2,0.4
2008-11-24,3212.998,121.618,1063.0,510.0,240.3594861111111,9.285416666666666,55.78,14.2,4.2,0.2,0.4
2008-11-25,2702.85,150.564,3010.0,345.0,240.93060416666668,7.823888888888889,55.78,14.2,4.2,0.2,0.4
2008-11-26,1515.954,119.996,909.0,304.0,242.40089583333332,4.356388888888889,55.78,14.2,4.2,0.2,0.4
2008-11-27,2362.218,126.218,2491.0,330.0,241.4400138888889,6.841111111111112,55.78,14.2,4.2,0.2,0.4
2008-11-28,1885.964,128.426,1113.0,295.0,243.06651388888892,5.409583333333334,55.78,14.2,4.2,0.2,0.4
2008-11-29,2434.668,166.51,5268.0,2392.0,241.24075694444446,7.0536111111111115,55.78,14.2,4.2,0.2,0.4
2008-11-30,2401.388,170.904,1161.0,3481.0,242.3745625,6.955555555555556,55.78,14.2,4.2,0.2,0.4
2008-12-01,1616.538,118.678,1085.0,309.0,243.4458402777778,4.758472222222222,33.24,9.0,1.6,0.0,0.2
2008-12-02,1793.444,145.908,0.0,304.0,243.37936805555555,5.215138888888889,33.24,9.0,1.6,0.0,0.2
2008-12-03,1755.164,124.722,1137.0,302.0,243.38372916666668,5.069583333333333,33.24,9.0,1.6,0.0,0.2
2008-12-04,1738.638,113.99,1085.0,281.0,243.46313888888886,5.02375,33.24,9.0,1.6,0.0,0.2
2008-12-05,2058.618,120.026,831.0,310.0,242.9759097222222,5.967638888888889,33.24,9.0,1.6,0.0,0.2
2008-12-06,2523.836,188.144,4005.0,5749.0,241.13656250000003,7.358333333333333,33.24,9.0,1.6,0.0,0.2
2008-12-07,2466.74,180.224,3294.0,310.0,242.23854166666666,7.157361111111111,33.24,9.0,1.6,0.0,0.2
2008-12-08,1868.636,120.782,1117.0,296.0,243.73161805555557,5.383194444444444,33.24,9.0,1.6,0.0,0.2
2008-12-09,2003.144,132.516,1985.0,2553.0,243.5556527777778,5.757638888888889,33.24,9.0,1.6,0.0,0.2
2008-12-10,2111.02,137.006,1128.0,4144.0,243.50085401459853,6.369489051094891,33.24,9.0,1.6,0.0,0.2
2008-12-11,1432.522,114.916,1160.0,273.0,243.41836111111112,4.121944444444445,33.24,9.0,1.6,0.0,0.2
2008-12-12,1815.5339999999999,139.342,1157.0,255.0,243.04302083333334,5.221666666666667,33.24,9.0,1.6,0.0,0.2
2008-12-13,1825.574,163.278,2186.0,261.0,241.5385486111111,5.321805555555556,33.24,9.0,1.6,0.0,0.2
2008-12-14,2002.12,164.014,3742.0,2497.0,241.62279861111114,5.8815277777777775,33.24,9.0,1.6,0.0,0.2
2008-12-15,1795.45,113.744,1178.0,252.0,243.0392013888889,5.190972222222222,33.24,9.0,1.6,0.0,0.2
2008-12-16,1797.09,114.598,0.0,253.0,243.87990277777777,5.192638888888888,33.24,9.0,1.6,0.0,0.2
2008-12-17,2098.786,136.216,4251.0,284.0,243.3135138888889,6.080277777777778,33.24,9.0,1.6,0.0,0.2
2008-12-18,1736.94,118.07,1125.0,258.0,242.8590625,4.989305555555556,33.24,9.0,1.6,0.0,0.2
2008-12-19,1882.112,132.154,1538.0,296.0,241.8661736111111,5.480138888888889,33.24,9.0,1.6,0.0,0.2
2008-12-20,2242.502,160.69,1132.0,6479.0,242.56599722029185,6.499791521890202,33.24,9.0,1.6,0.0,0.2
2008-12-21,2643.61,135.072,1099.0,9189.0,241.72008333333332,7.662638888888889,33.24,9.0,1.6,0.0,0.2
2008-12-22,2015.808,124.87,2157.0,391.0,241.86449305555556,5.857083333333334,33.24,9.0,1.6,0.0,0.2
2008-12-23,1798.088,151.08,2666.0,2115.0,241.77054861111114,5.250694444444444,33.24,9.0,1.6,0.0,0.2
2008-12-24,1269.638,115.318,0.0,364.0,243.960625,3.6336111111111107,33.24,9.0,1.6,0.0,0.2
2008-12-25,1061.118,116.882,0.0,285.0,243.2330625,3.0386111111111114,33.24,9.0,1.6,0.0,0.2
2008-12-26,1223.732,124.222,1121.0,279.0,244.35365972222223,3.5006944444444446,33.24,9.0,1.6,0.0,0.2
2008-12-27,2972.164,118.132,0.0,244.0,243.31189583333332,8.431805555555554,33.24,9.0,1.6,0.0,0.2
2008-12-28,1570.642,112.248,1953.0,217.0,244.56038194444446,4.42,33.24,9.0,1.6,0.0,0.2
2008-12-29,555.278,91.638,0.0,218.0,244.95475694444443,1.5788888888888888,33.24,9.0,1.6,0.0,0.2
2008-12-30,1195.238,113.206,0.0,245.0,244.63816666666668,3.4018055555555557,33.24,9.0,1.6,0.0,0.2
2008-12-31,1964.188,129.272,2975.0,246.0,243.29661805555557,5.6876388888888885,33.24,9.0,1.6,0.0,0.2
